REF_DATE,GEO,Type of crop,Average farm price (dollars per tonne),Average yield (kilograms per hectare),Production (metric tonnes),Seeded area (hectares),Total farm value (dollars)
1913,ON,"Beans, all dry (white and coloured)",66.0,1125.0,18200.0,16200.0,1199
1913,ON,Buckwheat,28.0,1030.0,80300.0,78100.0,2213
1913,ON,Corn for grain,25.0,3915.0,411000.0,105000.0,10195
1913,ON,Corn for silage,0.5,19790.0,2038000.0,103000.0,10246
1913,ON,Flaxseed,55.0,1455.0,4150.0,2850.0,228
1913,ON,Mixed grains,26.0,1735.0,246900.0,142400.0,6412
1913,ON,Oats,25.0,1425.0,1621800.0,1138800.0,39960
1913,ON,"Peas, dry",36.0,1215.0,93400.0,76900.0,3397
1913,ON,"Rye, all",27.0,1155.0,39800.0,34400.0,1081
1913,ON,Sugar beets,0.68,20500.0,125200.0,6100.0,856
1913,ON,Tame hay,1.22,2720.0,3720000.0,1368000.0,45552
1913,ON,"Wheat, all",31.0,1570.0,540400.0,343900.0,16896
1913,ON,"Wheat, spring",32.0,1325.0,59400.0,44900.0,1877
1913,SK,Barley,14.0,1695.0,227000.0,134000.0,3126
1913,SK,Corn for silage,0.88,1667.0,10000.0,600.0,88
1913,SK,Flaxseed,37.0,705.0,395700.0,561000.0,14800
1913,SK,Mixed grains,19.0,2000.0,1600.0,800.0,31
1913,SK,Oats,16.0,1580.0,1760000.0,1115000.0,28528
1913,SK,"Peas, dry",30.0,1000.0,200.0,200.0,6
1913,SK,"Rye, all",14.0,2000.0,2000.0,1000.0,27
1913,SK,Tame hay,0.84,3570.0,107000.0,30000.0,897
1913,SK,"Wheat, all",24.0,1430.0,3308000.0,2315000.0,77805
1914,AB,Barley,23.0,1460.0,105000.0,72000.0,2451
1914,AB,Corn for silage,0.3,6670.0,2000.0,300.0,6
1914,AB,Flaxseed,41.0,490.0,15600.0,32000.0,645
1914,AB,Mixed grains,23.0,2145.0,1500.0,700.0,34
1914,AB,Oats,27.0,1445.0,880000.0,608000.0,23972
1914,AB,"Peas, dry",60.0,1000.0,200.0,200.0,12
1914,AB,"Rye, all",26.0,1285.0,9000.0,7000.0,238
1914,AB,Sugar beets,0.6,12500.0,500.0,40.0,3
1914,AB,Tame hay,0.95,3810.0,305000.0,80000.0,2891
1914,AB,"Wheat, all",34.0,1415.0,785000.0,555000.0,26403
1914,BC,Barley,42.0,1910.0,2100.0,1100.0,89
1914,BC,"Beans, all dry (white and coloured)",0.0,0.0,0.0,0.0,0
1914,BC,Corn for silage,0.6,15000.0,3000.0,200.0,18
1914,BC,Mixed grains,50.0,2945.0,2800.0,950.0,140
1914,BC,Oats,40.0,2135.0,48900.0,22900.0,1966
1914,BC,"Peas, dry",54.0,1835.0,1100.0,600.0,59
1914,BC,"Rye, all",0.0,0.0,0.0,0.0,0
1914,BC,Tame hay,1.7,5150.0,345000.0,67000.0,5851
1914,BC,"Wheat, all",45.0,1960.0,10000.0,5100.0,453
1914,CA,Barley,27.0,1305.0,788800.0,604500.0,21557
1914,CA,"Beans, all dry (white and coloured)",85.0,1225.0,21650.0,17700.0,1844
1914,CA,Buckwheat,33.0,1310.0,187800.0,143400.0,6213
1914,CA,Corn for grain,28.0,3410.0,354100.0,103900.0,9808
1914,CA,Corn for silage,0.54,22980.0,2950000.0,128350.0,15950
1914,CA,Flaxseed,40.0,415.0,182250.0,438450.0,7368
1914,CA,Mixed grains,32.0,1785.0,334350.0,187550.0,10759
1914,CA,Oats,31.0,1185.0,4828100.0,4072400.0,151811
1914,CA,"Peas, dry",54.0,1100.0,91450.0,83300.0,4895
1914,CA,"Rye, all",33.0,1130.0,51200.0,45300.0,1679
1914,CA,Sugar beets,0.66,19900.0,98500.0,4940.0,651
1914,CA,Tame hay,1.57,2900.0,9506000.0,3281000.0,149091
1914,CA,"Wheat, all",36.0,1055.0,4389200.0,4165600.0,158236
1914,NB,Barley,52.0,1475.0,1400.0,950.0,73
1914,NB,"Beans, all dry (white and coloured)",113.0,1500.0,150.0,100.0,17
1914,NB,Buckwheat,28.0,1420.0,36700.0,25800.0,1028
1914,NB,Corn for silage,0.66,9000.0,0.0,50.0,3
1914,NB,Mixed grains,32.0,1500.0,600.0,400.0,19
1914,NB,Oats,38.0,1235.0,100050.0,80950.0,3828
1914,NB,"Peas, dry",56.0,1250.0,250.0,200.0,14
1914,NB,"Rye, all",0.0,0.0,0.0,0.0,0
1914,NB,Tame hay,1.37,3050.0,705000.0,231000.0,9689
1914,NB,"Wheat, all",48.0,1245.0,6350.0,5100.0,304
1914,NS,Barley,39.0,1540.0,3000.0,1950.0,116
1914,NS,"Beans, all dry (white and coloured)",110.0,1665.0,500.0,300.0,55
1914,NS,Buckwheat,33.0,1395.0,5650.0,4050.0,186
1914,NS,Corn for silage,0.6,20000.0,4000.0,200.0,24
1914,NS,Mixed grains,35.0,1845.0,2950.0,1600.0,103
1914,NS,Oats,40.0,1295.0,53400.0,41200.0,2111
1914,NS,"Peas, dry",90.0,1000.0,100.0,100.0,9
1914,NS,"Rye, all",50.0,1000.0,100.0,100.0,5
1914,NS,Tame hay,1.6,4230.0,888000.0,210000.0,14196
1914,NS,"Wheat, all",46.0,1475.0,7150.0,4850.0,328
1914,ON,Barley,29.0,1630.0,304500.0,186600.0,8952
1914,ON,"Beans, all dry (white and coloured)",82.0,1210.0,18600.0,15400.0,1532
1914,ON,Buckwheat,32.0,1260.0,89650.0,71200.0,2883
1914,ON,Corn for grain,27.0,3515.0,341000.0,97000.0,9253
1914,ON,Corn for silage,0.52,24560.0,2653000.0,108000.0,13801
1914,ON,Flaxseed,67.0,1000.0,2150.0,2150.0,143
1914,ON,Mixed grains,31.0,1850.0,257400.0,139200.0,7945
1914,ON,Oats,32.0,1335.0,1533000.0,1149300.0,48706
1914,ON,"Peas, dry",48.0,1075.0,77950.0,72450.0,3780
1914,ON,"Rye, all",33.0,1080.0,34100.0,31600.0,1140
1914,ON,Sugar beets,0.66,20000.0,98000.0,4900.0,648
1914,ON,Tame hay,1.64,2600.0,3405000.0,1308000.0,55971
1914,ON,"Wheat, all",40.0,1425.0,480800.0,337300.0,19051
1914,ON,"Wheat, spring",39.0,1265.0,54800.0,43300.0,2153
1914,SK,Barley,23.0,915.0,107000.0,117000.0,2451
1914,SK,Corn for silage,0.4,750.0,6000.0,800.0,24
1914,SK,Flaxseed,40.0,400.0,155700.0,388000.0,6192
1914,SK,Mixed grains,25.0,750.0,600.0,800.0,15
1914,SK,Oats,29.0,935.0,953000.0,1020000.0,27817
1914,SK,"Peas, dry",0.0,0.0,0.0,0.0,0
1914,SK,"Rye, all",36.0,1000.0,1000.0,1000.0,36
1914,SK,Tame hay,0.79,3830.0,115000.0,30000.0,909
1914,SK,"Wheat, all",35.0,925.0,2000000.0,2164000.0,70556
1915,AB,Barley,20.0,1740.0,214000.0,123000.0,4340
1915,AB,Corn for silage,0.75,6670.0,2000.0,300.0,15
1915,AB,Flaxseed,57.0,895.0,17000.0,19000.0,967
1915,AB,Mixed grains,26.0,1800.0,1800.0,1000.0,46
1915,AB,Oats,20.0,1750.0,1294000.0,739000.0,25533
1915,AB,"Peas, dry",70.0,1000.0,100.0,100.0,7
1915,AB,"Rye, all",23.0,1665.0,10000.0,6000.0,232
1915,AB,Sugar beets,0.0,0.0,0.0,0.0,0
1915,AB,Tame hay,0.84,3210.0,257000.0,80000.0,2153
1915,AB,"Wheat, all",32.0,2095.0,1811000.0,865000.0,58326
1915,BC,Barley,30.0,2090.0,2300.0,1100.0,68
1915,BC,"Beans, all dry (white and coloured)",0.0,0.0,0.0,0.0,0
1915,BC,Corn for silage,0.44,25000.0,5000.0,200.0,22
1915,BC,Mixed grains,25.0,2000.0,2100.0,1050.0,52
1915,BC,Oats,32.0,2360.0,67700.0,28700.0,2151
1915,BC,"Peas, dry",46.0,2100.0,1050.0,500.0,48
1915,BC,"Rye, all",0.0,0.0,0.0,0.0,0
1915,BC,Tame hay,1.61,5470.0,394000.0,72000.0,6335
1915,BC,"Wheat, all",35.0,2200.0,14300.0,6500.0,494
1915,CA,Barley,24.0,1695.0,1176150.0,694550.0,27986
1915,CA,"Beans, all dry (white and coloured)",112.0,1125.0,19650.0,17500.0,2207
1915,CA,Buckwheat,35.0,1230.0,171300.0,139150.0,5913
1915,CA,Corn for grain,28.0,3555.0,364900.0,102600.0,10243
1915,CA,Corn for silage,0.54,22810.0,3069000.0,134550.0,16613
1915,CA,Flaxseed,59.0,830.0,155250.0,187250.0,9210
1915,CA,Mixed grains,28.0,1890.0,357400.0,189050.0,10062
1915,CA,Oats,24.0,1535.0,7171100.0,4675750.0,171009
1915,CA,"Peas, dry",61.0,1190.0,94550.0,79350.0,5724
1915,CA,"Rye, all",30.0,1285.0,63200.0,49200.0,1922
1915,CA,Sugar beets,0.61,17500.0,127900.0,7300.0,776
1915,CA,Tame hay,1.58,3100.0,9864000.0,3186000.0,155840
1915,CA,"Wheat, all",33.0,1750.0,10711050.0,6114150.0,356817
1915,NB,Barley,39.0,1235.0,1050.0,850.0,41
1915,NB,"Beans, all dry (white and coloured)",153.0,1500.0,150.0,100.0,23
1915,NB,Buckwheat,34.0,1220.0,28650.0,23450.0,960
1915,NB,Corn for silage,0.2,20000.0,1000.0,50.0,2
1915,NB,Mixed grains,36.0,1570.0,550.0,350.0,20
1915,NB,Oats,36.0,1055.0,85750.0,81350.0,3058
1915,NB,"Peas, dry",85.0,1335.0,200.0,150.0,17
1915,NB,"Rye, all",0.0,0.0,0.0,0.0,0
1915,NB,Tame hay,1.54,3120.0,718000.0,230000.0,11074
1915,NB,"Wheat, all",46.0,1285.0,7250.0,5650.0,335
1915,NS,Barley,37.0,1400.0,2800.0,2000.0,103
1915,NS,"Beans, all dry (white and coloured)",143.0,1335.0,400.0,300.0,57
1915,NS,Buckwheat,33.0,1170.0,4850.0,4150.0,160
1915,NS,Corn for silage,0.8,10000.0,2000.0,200.0,16
1915,NS,Mixed grains,35.0,1725.0,2850.0,1650.0,99
1915,NS,Oats,38.0,1190.0,53800.0,45300.0,2058
1915,NS,"Peas, dry",70.0,1000.0,100.0,100.0,7
1915,NS,"Rye, all",50.0,1000.0,100.0,100.0,5
1915,NS,Tame hay,1.47,3990.0,869000.0,218000.0,12770
1915,NS,"Wheat, all",45.0,1240.0,6700.0,5400.0,299
1915,ON,Barley,26.0,1840.0,334600.0,181700.0,8607
1915,ON,"Beans, all dry (white and coloured)",110.0,1070.0,16300.0,15200.0,1800
1915,ON,Buckwheat,32.0,1175.0,80250.0,68400.0,2580
1915,ON,Corn for grain,27.0,3665.0,352000.0,96000.0,9674
1915,ON,Corn for silage,0.52,23860.0,2768000.0,116000.0,14523
1915,ON,Flaxseed,69.0,775.0,1550.0,2000.0,107
1915,ON,Mixed grains,26.0,2015.0,281000.0,139600.0,7435
1915,ON,Oats,25.0,1510.0,1894000.0,1252500.0,47896
1915,ON,"Peas, dry",57.0,1195.0,81850.0,68400.0,4631
1915,ON,"Rye, all",31.0,1245.0,39400.0,31600.0,1225
1915,ON,Sugar beets,0.61,17500.0,127900.0,7300.0,776
1915,ON,Tame hay,1.55,3020.0,3838000.0,1272000.0,59382
1915,ON,"Wheat, all",34.0,1865.0,823600.0,442000.0,28216
1915,ON,"Wheat, spring",35.0,1500.0,73600.0,49000.0,2598
1915,SK,Barley,21.0,1710.0,207000.0,121000.0,4391
1915,SK,Corn for silage,0.73,500.0,4000.0,800.0,29
1915,SK,Flaxseed,59.0,835.0,133500.0,160000.0,7928
1915,SK,Mixed grains,35.0,1200.0,1200.0,1000.0,42
1915,SK,Oats,21.0,1655.0,2237000.0,1350000.0,46126
1915,SK,"Peas, dry",70.0,1000.0,200.0,200.0,14
1915,SK,"Rye, all",26.0,1665.0,5000.0,3000.0,130
1915,SK,Tame hay,0.94,3600.0,36000.0,10000.0,339
1915,SK,"Wheat, all",33.0,1690.0,6105000.0,3614000.0,203888
1916,AB,Barley,33.0,1565.0,213000.0,136000.0,6940
1916,AB,Corn for silage,0.75,6670.0,2000.0,300.0,15
1916,AB,Flaxseed,42.0,875.0,33300.0,38000.0,1389
1916,AB,Mixed grains,17.0,1475.0,2800.0,1900.0,48
1916,AB,Oats,30.0,1835.0,1576000.0,860000.0,47012
1916,AB,"Peas, dry",83.0,1750.0,350.0,200.0,29
1916,AB,"Rye, all",38.0,1570.0,11000.0,7000.0,418
1916,AB,Sugar beets,0.0,0.0,0.0,0.0,0
1916,AB,Tame hay,0.98,4410.0,353000.0,80000.0,3463
1916,AB,"Wheat, all",49.0,1680.0,1771000.0,1054000.0,86600
1916,BC,Barley,38.0,2455.0,2700.0,1100.0,103
1916,BC,"Beans, all dry (white and coloured)",0.0,0.0,0.0,0.0,0
1916,BC,Corn for silage,0.8,20000.0,4000.0,200.0,32
1916,BC,Mixed grains,62.0,2525.0,2650.0,1050.0,163
1916,BC,Oats,41.0,2305.0,56000.0,24300.0,2323
1916,BC,"Peas, dry",61.0,2400.0,1200.0,500.0,73
1916,BC,"Rye, all",0.0,0.0,0.0,0.0,0
1916,BC,Tame hay,1.94,6000.0,456000.0,76000.0,8829
1916,BC,"Wheat, all",56.0,2075.0,13500.0,6500.0,760
1916,CA,Barley,38.0,1275.0,931600.0,729650.0,35024
1916,CA,"Beans, all dry (white and coloured)",199.0,855.0,11200.0,13100.0,2228
1916,CA,Buckwheat,49.0,940.0,130150.0,138200.0,6375
1916,CA,Corn for grain,42.0,2265.0,159200.0,70300.0,6747
1916,CA,Corn for silage,0.54,14630.0,1730000.0,118250.0,9396
1916,CA,Flaxseed,81.0,790.0,209800.0,265000.0,16890
1916,CA,Mixed grains,43.0,1295.0,216000.0,166950.0,9301
1916,CA,Oats,33.0,1420.0,6326100.0,4449850.0,210958
1916,CA,"Peas, dry",81.0,985.0,60400.0,61350.0,4919
1916,CA,"Rye, all",44.0,1225.0,72800.0,59400.0,3196
1916,CA,Sugar beets,0.68,10600.0,64400.0,6100.0,440
1916,CA,Tame hay,1.28,4200.0,13440000.0,3203000.0,171612
1916,CA,"Wheat, all",48.0,1150.0,7150950.0,6219900.0,344096
1916,NB,Barley,45.0,1335.0,1000.0,750.0,45
1916,NB,"Beans, all dry (white and coloured)",230.0,1000.0,100.0,100.0,23
1916,NB,Buckwheat,39.0,1225.0,26250.0,21450.0,1013
1916,NB,Corn for silage,0.4,20000.0,1000.0,50.0,4
1916,NB,Mixed grains,38.0,1715.0,600.0,350.0,23
1916,NB,Oats,44.0,1160.0,93150.0,80150.0,4107
1916,NB,"Peas, dry",80.0,1335.0,200.0,150.0,16
1916,NB,"Rye, all",0.0,0.0,0.0,0.0,0
1916,NB,Tame hay,1.24,3320.0,771000.0,232000.0,9563
1916,NB,"Wheat, all",63.0,1170.0,6600.0,5650.0,416
1916,NS,Barley,45.0,1420.0,2700.0,1900.0,122
1916,NS,"Beans, all dry (white and coloured)",195.0,1335.0,400.0,300.0,78
1916,NS,Buckwheat,39.0,1320.0,5350.0,4050.0,206
1916,NS,Corn for silage,0.28,20000.0,4000.0,200.0,11
1916,NS,Mixed grains,45.0,1725.0,2850.0,1650.0,128
1916,NS,Oats,46.0,1325.0,62150.0,46950.0,2862
1916,NS,"Peas, dry",90.0,1000.0,100.0,100.0,9
1916,NS,"Rye, all",70.0,1000.0,100.0,100.0,7
1916,NS,Tame hay,1.35,4030.0,903000.0,224000.0,12189
1916,NS,"Wheat, all",63.0,1315.0,7100.0,5400.0,444
1916,ON,Barley,45.0,1235.0,163200.0,131900.0,7422
1916,ON,"Beans, all dry (white and coloured)",197.0,790.0,8600.0,10900.0,1693
1916,ON,Buckwheat,50.0,780.0,55250.0,70800.0,2766
1916,ON,Corn for grain,41.0,2325.0,151000.0,65000.0,6258
1916,ON,Corn for silage,0.53,14620.0,1462000.0,100000.0,7738
1916,ON,Flaxseed,111.0,585.0,1050.0,1800.0,117
1916,ON,Mixed grains,44.0,1310.0,151800.0,115700.0,6618
1916,ON,Oats,41.0,970.0,783000.0,805700.0,32493
1916,ON,"Peas, dry",76.0,960.0,48900.0,51000.0,3700
1916,ON,"Rye, all",46.0,1100.0,30700.0,27900.0,1413
1916,ON,Sugar beets,0.68,10600.0,64400.0,6100.0,440
1916,ON,Tame hay,1.31,4520.0,5703000.0,1261000.0,74442
1916,ON,"Wheat, all",57.0,1390.0,487900.0,350500.0,27793
1916,ON,"Wheat, spring",57.0,1095.0,39900.0,36500.0,2272
1916,SK,Barley,35.0,1450.0,216000.0,149000.0,7635
1916,SK,Corn for silage,0.7,556.0,5000.0,900.0,35
1916,SK,Flaxseed,88.0,775.0,170000.0,219000.0,14923
1916,SK,Mixed grains,23.0,1770.0,10100.0,5700.0,228
1916,SK,Oats,30.0,1640.0,2518000.0,1534000.0,75108
1916,SK,"Peas, dry",84.0,2335.0,1400.0,600.0,117
1916,SK,"Rye, all",43.0,1555.0,14000.0,9000.0,603
1916,SK,Tame hay,0.7,6200.0,62000.0,10000.0,435
1916,SK,"Wheat, all",47.0,1100.0,4016000.0,3655000.0,188918
1917,AB,Barley,45.0,1185.0,226000.0,191000.0,10178
1917,AB,Corn for silage,0.7,2500.0,4000.0,1600.0,28
1917,AB,Flaxseed,109.0,435.0,24900.0,57000.0,2720
1917,AB,Mixed grains,59.0,1300.0,12600.0,9700.0,742
1917,AB,Oats,41.0,1295.0,1331000.0,1027000.0,54362
1917,AB,"Peas, dry",76.0,1065.0,850.0,800.0,65
1917,AB,"Rye, all",59.0,1230.0,16000.0,13000.0,950
1917,AB,Sugar beets,0.0,0.0,0.0,0.0,0
1917,AB,Tame hay,1.2,3430.0,721000.0,210000.0,8667
1917,AB,"Wheat, all",64.0,1230.0,1442000.0,1172000.0,91941
1917,BC,Barley,59.0,1590.0,3500.0,2200.0,206
1917,BC,"Beans, all dry (white and coloured)",0.0,0.0,0.0,0.0,0
1917,BC,Corn for silage,1.57,16670.0,15000.0,900.0,236
1917,BC,Mixed grains,35.0,2000.0,1500.0,750.0,52
1917,BC,Oats,58.0,2045.0,49900.0,24400.0,2912
1917,BC,"Peas, dry",92.0,1700.0,850.0,500.0,78
1917,BC,"Rye, all",0.0,0.0,0.0,0.0,0
1917,BC,Tame hay,1.99,4230.0,237000.0,56000.0,4720
1917,BC,"Wheat, all",73.0,1955.0,16800.0,8600.0,1229
1917,CA,Barley,50.0,1240.0,1198550.0,968400.0,59654
1917,CA,"Beans, all dry (white and coloured)",274.0,925.0,34650.0,37450.0,9493
1917,CA,Buckwheat,67.0,970.0,155650.0,160250.0,10443
1917,CA,Corn for grain,73.0,2070.0,196800.0,95100.0,14307
1917,CA,Corn for silage,0.57,16500.0,2444000.0,148150.0,13835
1917,CA,Flaxseed,104.0,405.0,150800.0,372900.0,15737
1917,CA,Mixed grains,57.0,1640.0,329800.0,201250.0,18802
1917,CA,Oats,45.0,1155.0,6215500.0,5387950.0,277065
1917,CA,"Peas, dry",130.0,1020.0,82250.0,80600.0,10724
1917,CA,"Rye, all",64.0,1125.0,97400.0,86700.0,6267
1917,CA,Sugar beets,0.74,18700.0,106700.0,5700.0,794
1917,CA,Tame hay,1.14,3760.0,12653000.0,3369000.0,144417
1917,CA,"Wheat, all",71.0,1065.0,6360900.0,5971150.0,453039
1917,NB,Barley,64.0,1135.0,850.0,750.0,54
1917,NB,"Beans, all dry (white and coloured)",340.0,1500.0,150.0,100.0,51
1917,NB,Buckwheat,52.0,1050.0,24200.0,23050.0,1256
1917,NB,Corn for silage,0.5,20000.0,1000.0,50.0,5
1917,NB,Mixed grains,51.0,1165.0,350.0,300.0,18
1917,NB,Oats,61.0,860.0,65950.0,76900.0,4018
1917,NB,"Peas, dry",113.0,1000.0,150.0,150.0,17
1917,NB,"Rye, all",0.0,0.0,0.0,0.0,0
1917,NB,Tame hay,1.13,3590.0,825000.0,230000.0,9354
1917,NB,"Wheat, all",82.0,815.0,5250.0,6450.0,432
1917,NS,Barley,61.0,1335.0,2600.0,1950.0,159
1917,NS,"Beans, all dry (white and coloured)",282.0,1250.0,500.0,400.0,141
1917,NS,Buckwheat,52.0,1135.0,5000.0,4400.0,261
1917,NS,Corn for silage,0.65,20000.0,4000.0,200.0,26
1917,NS,Mixed grains,61.0,1220.0,1950.0,1600.0,119
1917,NS,Oats,60.0,1115.0,55500.0,49800.0,3310
1917,NS,"Peas, dry",220.0,500.0,50.0,100.0,11
1917,NS,"Rye, all",80.0,1000.0,100.0,100.0,8
1917,NS,Tame hay,1.3,3700.0,811000.0,219000.0,10580
1917,NS,"Wheat, all",86.0,1060.0,6950.0,6550.0,597
1917,ON,Barley,53.0,1670.0,243700.0,146100.0,12982
1917,ON,"Beans, all dry (white and coloured)",250.0,790.0,11500.0,14600.0,2872
1917,ON,Buckwheat,63.0,1010.0,66150.0,65600.0,4161
1917,ON,Corn for grain,68.0,2325.0,151000.0,65000.0,10251
1917,ON,Corn for silage,0.55,16940.0,1813000.0,107000.0,9990
1917,ON,Flaxseed,148.0,815.0,1300.0,1600.0,192
1917,ON,Mixed grains,55.0,1905.0,227300.0,119400.0,12473
1917,ON,Oats,47.0,1390.0,1512500.0,1087400.0,70614
1917,ON,"Peas, dry",118.0,1125.0,57400.0,51000.0,6775
1917,ON,"Rye, all",65.0,1115.0,30700.0,27500.0,1980
1917,ON,Sugar beets,0.74,18700.0,106700.0,5700.0,794
1917,ON,Tame hay,1.13,3850.0,4754000.0,1234000.0,53731
1917,ON,"Wheat, all",77.0,1425.0,444000.0,311700.0,34083
1917,ON,"Wheat, spring",76.0,1315.0,60000.0,45700.0,4583
1917,SK,Barley,46.0,1130.0,306000.0,271000.0,14068
1917,SK,Corn for silage,0.89,438.0,28000.0,6400.0,250
1917,SK,Flaxseed,102.0,390.0,119700.0,305000.0,12248
1917,SK,Mixed grains,61.0,1615.0,25800.0,16000.0,1580
1917,SK,Oats,40.0,1040.0,1900000.0,1830000.0,76392
1917,SK,"Peas, dry",150.0,1090.0,1200.0,1100.0,180
1917,SK,"Rye, all",65.0,1135.0,25000.0,22000.0,1627
1917,SK,Tame hay,1.13,3170.0,349000.0,110000.0,3945
1917,SK,"Wheat, all",72.0,960.0,3209000.0,3348000.0,229967
1918,AB,Barley,45.0,890.0,169000.0,190000.0,7523
1918,AB,"Beans, all dry (white and coloured)",225.0,1335.0,400.0,300.0,90
1918,AB,Corn for silage,1.0,13330.0,4000.0,300.0,40
1918,AB,Flaxseed,123.0,315.0,12200.0,39000.0,1498
1918,AB,Mixed grains,56.0,1090.0,12300.0,11300.0,692
1918,AB,Oats,47.0,865.0,930000.0,1073000.0,44036
1918,AB,"Peas, dry",54.0,1250.0,1000.0,800.0,54
1918,AB,"Rye, all",55.0,1105.0,21000.0,19000.0,1165
1918,AB,Sugar beets,0.0,0.0,0.0,0.0,0
1918,AB,Tame hay,1.81,2030.0,406000.0,200000.0,7352
1918,AB,"Wheat, all",71.0,410.0,646000.0,1575000.0,45604
1918,BC,Barley,67.0,1440.0,4600.0,3200.0,307
1918,BC,"Beans, all dry (white and coloured)",153.0,1275.0,1400.0,1100.0,214
1918,BC,Corn for silage,1.13,22500.0,18000.0,800.0,204
1918,BC,Mixed grains,54.0,1075.0,1400.0,1300.0,76
1918,BC,Oats,65.0,1515.0,23900.0,15800.0,1550
1918,BC,"Peas, dry",108.0,1445.0,1300.0,900.0,141
1918,BC,"Rye, all",87.0,2000.0,600.0,300.0,52
1918,BC,Tame hay,3.65,4570.0,233000.0,51000.0,8515
1918,BC,"Wheat, all",77.0,1520.0,22200.0,14600.0,1710
1918,CA,Barley,46.0,1320.0,1683200.0,1275750.0,77379
1918,CA,"Beans, all dry (white and coloured)",199.0,1050.0,97050.0,92500.0,19284
1918,CA,Buckwheat,73.0,1115.0,247650.0,221800.0,18018
1918,CA,Corn for grain,69.0,3575.0,361200.0,101100.0,24903
1918,CA,Corn for silage,0.68,21400.0,4344000.0,203000.0,29439
1918,CA,Flaxseed,123.0,355.0,153800.0,432450.0,18951
1918,CA,Mixed grains,56.0,1950.0,727850.0,373150.0,40726
1918,CA,Oats,50.0,1100.0,6574150.0,5985600.0,331357
1918,CA,"Peas, dry",110.0,1230.0,117450.0,95550.0,12899
1918,CA,"Rye, all",59.0,965.0,216027.0,224021.0,12729
1918,CA,Sugar beets,1.13,22400.0,163300.0,7300.0,1845
1918,CA,Tame hay,1.81,3180.0,13804000.0,4345000.0,249224
1918,CA,"Wheat, all",74.0,735.0,5145600.0,7022400.0,381678
1918,NB,Barley,71.0,1340.0,3550.0,2650.0,253
1918,NB,"Beans, all dry (white and coloured)",293.0,1045.0,2350.0,2250.0,689
1918,NB,Buckwheat,76.0,1110.0,32650.0,29350.0,2477
1918,NB,Corn for silage,1.04,10710.0,15000.0,1400.0,156
1918,NB,Mixed grains,61.0,1630.0,2850.0,1750.0,175
1918,NB,Oats,63.0,1200.0,108750.0,90800.0,6877
1918,NB,"Peas, dry",134.0,1000.0,1650.0,1650.0,221
1918,NB,"Rye, all",71.0,1050.0,127.0,121.0,9
1918,NB,Tame hay,1.69,3360.0,1008000.0,300000.0,16998
1918,NB,"Wheat, all",85.0,1275.0,25600.0,20050.0,2184
1918,NS,Barley,74.0,1605.0,7550.0,4700.0,562
1918,NS,"Beans, all dry (white and coloured)",269.0,1100.0,3900.0,3550.0,1050
1918,NS,Buckwheat,62.0,1245.0,9700.0,7800.0,601
1918,NS,Corn for silage,0.99,21620.0,40000.0,1850.0,396
1918,NS,Mixed grains,64.0,1820.0,4000.0,2200.0,254
1918,NS,Oats,69.0,1420.0,83350.0,58700.0,5727
1918,NS,"Peas, dry",118.0,1200.0,900.0,750.0,106
1918,NS,"Rye, all",70.0,1000.0,200.0,200.0,14
1918,NS,Tame hay,2.2,3250.0,797000.0,245000.0,17560
1918,NS,"Wheat, all",87.0,1495.0,19800.0,13250.0,1718
1918,ON,Barley,49.0,1975.0,527900.0,267300.0,25809
1918,ON,"Beans, all dry (white and coloured)",171.0,935.0,37800.0,40500.0,6464
1918,ON,Buckwheat,64.0,1105.0,100100.0,90500.0,6427
1918,ON,Corn for grain,68.0,4190.0,331000.0,79000.0,22385
1918,ON,Corn for silage,0.63,23230.0,3578000.0,154000.0,22601
1918,ON,Flaxseed,134.0,775.0,5000.0,6450.0,670
1918,ON,Mixed grains,53.0,2235.0,560500.0,250700.0,29824
1918,ON,Oats,50.0,1715.0,2031900.0,1183500.0,102212
1918,ON,"Peas, dry",82.0,1405.0,64800.0,46100.0,5339
1918,ON,"Rye, all",61.0,1010.0,46100.0,45600.0,2818
1918,ON,Sugar beets,1.13,22400.0,163300.0,7300.0,1845
1918,ON,Tame hay,1.81,3050.0,4469000.0,1463000.0,81039
1918,ON,"Wheat, all",76.0,1435.0,414800.0,289200.0,31401
1918,ON,"Wheat, spring",75.0,1565.0,222800.0,142200.0,16638
1918,SK,Barley,40.0,915.0,259000.0,283000.0,10461
1918,SK,"Beans, all dry (white and coloured)",243.0,1145.0,400.0,350.0,97
1918,SK,Corn for silage,1.16,1267.0,57000.0,4500.0,664
1918,SK,Flaxseed,122.0,315.0,106800.0,340000.0,13036
1918,SK,Mixed grains,54.0,1055.0,10000.0,9500.0,541
1918,SK,Oats,45.0,820.0,1654000.0,2019000.0,75077
1918,SK,"Peas, dry",56.0,1355.0,2300.0,1700.0,128
1918,SK,"Rye, all",59.0,720.0,36000.0,50000.0,2130
1918,SK,Tame hay,1.33,2590.0,337000.0,130000.0,4490
1918,SK,"Wheat, all",73.0,670.0,2517000.0,3743000.0,184061
1919,AB,Barley,50.0,1370.0,230000.0,168000.0,11513
1919,AB,"Beans, all dry (white and coloured)",140.0,665.0,200.0,300.0,28
1919,AB,Corn for silage,1.04,12500.0,5000.0,400.0,52
1919,AB,Flaxseed,164.0,170.0,5600.0,33000.0,921
